 2.45477            0.0096 0.0001758215208804296  7.55729603326609e-05   F322W2
 2.46433            0.0096 0.0002406983671317719  7.397237916100132e-05  F322W2
 2.47438            0.0105 0.00017066936779665135 6.76325204204848e-05   F322W2
 2.48443            0.0096 0.00013219971550211952 7.603809790874377e-05  F322W2
 2.49448            0.0105 0.00020629106698464629 7.105095192220173e-05  F322W2
 2.50454            0.0096 0.00012539657418645351 7.318909067159788e-05  F322W2
 2.5146             0.0105 0.0001669440497623332  6.805560150250515e-05  F322W2
 2.52466            0.0096 0.00020134194645514877 6.870218091463721e-05  F322W2
 2.53472            0.0105 0.00015519722694388004 6.738984298493715e-05  F322W2
 2.54479            0.0096 0.0001809538285126851  7.01992710193808e-05   F322W2
 2.55438            0.0096 0.0001673370436794013  7.175039001679234e-05  F322W2
 2.56446            0.0106 0.00017961506282101176 6.331555293827156e-05  F322W2
 2.57454            0.0096 0.00032683787282597286 7.103966132466637e-05  F322W2
 2.58462            0.0106 0.00025991126385971054 6.601490940286826e-05  F322W2
 2.5947             0.0096 0.00016279857536710178 6.455672255628418e-05  F322W2
 2.60431            0.0096 0.0002795157270219002  6.455773795222123e-05  F322W2
 2.61439            0.0106 0.00011003868060154065 5.987460491990902e-05  F322W2
 2.62449            0.0096 0.0002615939607254024  6.53298047590974e-05   F322W2
 2.63458            0.0106 0.00018800959190857862 5.9219011731598755e-05 F322W2
 2.64468            0.0096 0.00015039581222881865 6.175042133782217e-05  F322W2
 2.6543             0.0096 0.0002030218761375567  6.406436772365551e-05  F322W2
 2.6644             0.0106 0.00020274455841180894 5.9589909406390946e-05 F322W2
 2.67451            0.0096 0.00016221566445838876 6.144321144528224e-05  F322W2
 2.68462            0.0106 0.00014944911465983475 5.824891743880752e-05  F322W2
 2.69473            0.0096 0.00023039048832621862 6.108025463062447e-05  F322W2
 2.70436            0.0096 0.0001221712279084567  5.971633956543696e-05  F322W2
 2.71448            0.0106 0.0002260232350165353  5.698156262244926e-05  F322W2
 2.7246             0.0096 0.00017971737365285028 5.9088698455652745e-05 F322W2
 2.73424            0.0096 0.00013452048146151652 5.94000093114258e-05   F322W2
 2.74437            0.0106 0.00016997249045509286 5.744739921816781e-05  F322W2
 2.75449            0.0097 0.0003035067038861648  5.9219807923339866e-05 F322W2
 2.76462            0.0106 0.00025497053925529415 5.602283119953289e-05  F322W2
 2.77476            0.0097 0.00015358910203188206 5.966287534111561e-05  F322W2
 2.78441            0.0097 0.0001353329047925097  5.871304974292796e-05  F322W2
 2.79455            0.0106 0.00020030118979815414 5.762976819273732e-05  F322W2
 2.80469            0.0097 8.822862093711346e-05  5.8732889500568064e-05 F322W2
 2.81435            0.0097 0.00023060470853901812 5.9010485545973456e-05 F322W2
 2.8245             0.0106 0.00016278065828684638 5.6747413909104816e-05 F322W2
 2.83464            0.0097 0.00023897752585291685 5.8953329874510455e-05 F322W2
 2.84431            0.0097 0.00024783592165601693 5.876609108950314e-05  F322W2
 2.85446            0.0106 0.0002282939734974548  5.9335008942794815e-05 F322W2
 2.86462            0.0097 0.00019191675922145722 5.709657406830069e-05  F322W2
 2.87429            0.0097 0.0002047560659944051  6.128943405356927e-05  F322W2
 2.88445            0.0107 -4.502039448614952e-06 5.836679557104075e-05  F322W2
 2.89462            0.0097 0.0002542872327870918  6.106333338551588e-05  F322W2
 2.9043             0.0097 0.00037067951345917205 5.878885523106562e-05  F322W2
 2.91447            0.0107 0.00034477632514639503 5.5095891476469474e-05 F322W2
 2.92464            0.0097 0.0003883807505918261  5.772864627265386e-05  F322W2
 2.93432            0.0097 0.0002651771566986009  5.964088668931987e-05  F322W2
 2.9445             0.0107 0.0003234761868756108  5.354220210232779e-05  F322W2
 2.95467            0.0097 0.0002874622285764687  5.683589968672928e-05  F322W2
 2.96437            0.0097 0.0001744997701685895  5.718872131289306e-05  F322W2
 2.97455            0.0107 0.0003127714612346585  5.698078960049815e-05  F322W2
 2.98473            0.0097 0.00026077603050536413 5.4492622312121254e-05 F322W2
 2.99443            0.0097 0.000296680232308281   5.7266904444019966e-05 F322W2
 3.00462            0.0107 0.0002949905129474699  5.488856996369505e-05  F322W2
 3.01481            0.0097 0.00022364565370585832 5.632348742946104e-05  F322W2
 3.02452            0.0097 0.00023441772554073985 5.795919460674403e-05  F322W2
 3.03422            0.0097 0.00028992105281720987 5.706715206618904e-05  F322W2
 3.04442            0.0107 0.00029010213321959755 5.6649829122368214e-05 F322W2
 3.05462            0.0097 0.0003026599470025074  5.702494460815332e-05  F322W2
 3.06433            0.0097 0.00027458571289432234 5.56771658037455e-05   F322W2
 3.07453            0.0107 0.0004176281446157596  5.4785676020720175e-05 F322W2
 3.08474            0.0097 0.00031887302786335383 5.5710612829375517e-05 F322W2
 3.09446            0.0097 0.0003587620089388182  5.69615405718829e-05   F322W2
 3.10418            0.0097 0.0002795973436911682  5.628491135730983e-05  F322W2
 3.11439            0.0107 0.00039182786464564737 5.414417266010687e-05  F322W2
 3.1246             0.0097 0.0004262723025634705  5.711383371292576e-05  F322W2
 3.13433            0.0097 0.00033282091227332145 5.634018619326396e-05  F322W2
 3.14454            0.0107 0.00043130456475237624 5.322331719441466e-05  F322W2
 3.15476            0.0097 0.0003783184284825847  5.482551513088626e-05  F322W2
 3.16449            0.0097 0.00033407693569524567 5.662538928863096e-05  F322W2
